filename,width,height,class,xmin,ymin,xmax,ymax
IMG_2392_JPG.rf.1a53affbed0f1795d27a47f45a47e99d.jpg,640,640,Foreign_particle,468,211,472,219
IMG_2392_JPG.rf.1a53affbed0f1795d27a47f45a47e99d.jpg,640,640,Foreign_particle,571,244,576,253
IMG_2392_JPG.rf.1a53affbed0f1795d27a47f45a47e99d.jpg,640,640,Foreign_particle,559,268,565,275
photo_79_2024-10-16_11-36-37_jpg.rf.16538af39ce4d1fb0b79c452fc8fd7fb.jpg,640,640,Seal-width,148,465,393,640
photo_89_2024-10-16_11-36-37_jpg.rf.414bfa9a7d32c0e0e6d504ba3880a43a.jpg,640,640,Wrinkle,354,209,418,237
IMG_2630_JPG.rf.ee6cb46e027297f66ad820c4a56991ee.jpg,640,640,Wrinkle,367,255,383,278
IMG_3917_JPEG.rf.4c548461ee3bd45d52b0f5a4fa1bd781.jpg,640,640,Saline-level,214,304,272,346
IMG_1603_JPG.rf.f0bb3aff73ba834493c722b8d935e629.jpg,640,640,Wrinkle,602,591,603,595
IMG_1603_JPG.rf.f0bb3aff73ba834493c722b8d935e629.jpg,640,640,Saline-level,452,252,586,453
IMG_1603_JPG.rf.f0bb3aff73ba834493c722b8d935e629.jpg,640,640,Saline-level,266,280,399,478
IMG_1603_JPG.rf.f0bb3aff73ba834493c722b8d935e629.jpg,640,640,Foreign_particle,529,418,536,425
IMG_1603_JPG.rf.f0bb3aff73ba834493c722b8d935e629.jpg,640,640,Foreign_particle,547,435,552,441
IMG_1603_JPG.rf.f0bb3aff73ba834493c722b8d935e629.jpg,640,640,Foreign_particle,524,405,528,411
IMG_1603_JPG.rf.f0bb3aff73ba834493c722b8d935e629.jpg,640,640,Foreign_particle,502,355,505,363
IMG_1603_JPG.rf.f0bb3aff73ba834493c722b8d935e629.jpg,640,640,Foreign_particle,464,354,469,368
IMG_1603_JPG.rf.f0bb3aff73ba834493c722b8d935e629.jpg,640,640,Foreign_particle,452,343,459,357
IMG_1603_JPG.rf.f0bb3aff73ba834493c722b8d935e629.jpg,640,640,Foreign_particle,568,338,573,344
IMG_1603_JPG.rf.f0bb3aff73ba834493c722b8d935e629.jpg,640,640,Foreign_particle,473,318,477,325
IMG_1603_JPG.rf.f0bb3aff73ba834493c722b8d935e629.jpg,640,640,Foreign_particle,353,443,364,462
IMG_1603_JPG.rf.f0bb3aff73ba834493c722b8d935e629.jpg,640,640,Foreign_particle,332,455,337,461
IMG_1603_JPG.rf.f0bb3aff73ba834493c722b8d935e629.jpg,640,640,Foreign_particle,292,435,297,444
IMG_1603_JPG.rf.f0bb3aff73ba834493c722b8d935e629.jpg,640,640,Foreign_particle,285,335,289,343
IMG_1603_JPG.rf.f0bb3aff73ba834493c722b8d935e629.jpg,640,640,Foreign_particle,341,300,344,306
IMG_2013_JPG.rf.d56d7ebf67819e437868aa0930154263.jpg,640,640,Wrinkle,185,380,206,411
IMG_1830_JPG.rf.6c3ae45fcbdc884fb362d3f5e2d5d37e.jpg,640,640,Seal-width,277,222,336,267
IMG_1830_JPG.rf.6c3ae45fcbdc884fb362d3f5e2d5d37e.jpg,640,640,Seal-width,328,267,361,331
IMG_2718_JPG.rf.9d6863ab20cc58ab3229eaf3096705ff.jpg,640,640,Wrinkle,391,365,414,387
IMG_2718_JPG.rf.9d6863ab20cc58ab3229eaf3096705ff.jpg,640,640,Wrinkle,348,439,363,465
IMG_2718_JPG.rf.9d6863ab20cc58ab3229eaf3096705ff.jpg,640,640,Foreign_particle,539,342,548,359
IMG_2556_JPG.rf.a854b6234290cf26aa67975f9320cc33.jpg,640,640,Seal-width,418,340,465,373
IMG_2556_JPG.rf.a854b6234290cf26aa67975f9320cc33.jpg,640,640,Seal-width,458,373,485,473
IMG_1656_JPG.rf.a944431d5d02d20ba4adda8b7a437bf3.jpg,640,640,Saline-level,395,329,440,361
IMG_1656_JPG.rf.a944431d5d02d20ba4adda8b7a437bf3.jpg,640,640,Foreign_particle,443,146,450,149
IMG_1656_JPG.rf.a944431d5d02d20ba4adda8b7a437bf3.jpg,640,640,Foreign_particle,309,139,328,151
IMG_1656_JPG.rf.a944431d5d02d20ba4adda8b7a437bf3.jpg,640,640,Foreign_particle,375,106,385,110
IMG_1731_JPG.rf.1a57df296e7a2ccdd9ab308d846f7832.jpg,640,640,Wrinkle,520,341,536,363
IMG_1731_JPG.rf.1a57df296e7a2ccdd9ab308d846f7832.jpg,640,640,Wrinkle,444,425,456,445
IMG_1731_JPG.rf.1a57df296e7a2ccdd9ab308d846f7832.jpg,640,640,Wrinkle,398,361,416,386
IMG_1731_JPG.rf.1a57df296e7a2ccdd9ab308d846f7832.jpg,640,640,Wrinkle,473,429,493,448
IMG_1731_JPG.rf.1a57df296e7a2ccdd9ab308d846f7832.jpg,640,640,Leakage,423,282,510,413
IMG_1599_JPG.rf.b884f80f096c24616d673f8baf674341.jpg,640,640,Saline-level,400,213,520,389
IMG_1599_JPG.rf.b884f80f096c24616d673f8baf674341.jpg,640,640,Saline-level,236,181,355,360
IMG_1599_JPG.rf.b884f80f096c24616d673f8baf674341.jpg,640,640,Foreign_particle,467,248,471,253
IMG_1599_JPG.rf.b884f80f096c24616d673f8baf674341.jpg,640,640,Foreign_particle,470,236,477,241
IMG_1599_JPG.rf.b884f80f096c24616d673f8baf674341.jpg,640,640,Foreign_particle,412,284,417,297
IMG_1599_JPG.rf.b884f80f096c24616d673f8baf674341.jpg,640,640,Foreign_particle,401,295,408,306
IMG_1599_JPG.rf.b884f80f096c24616d673f8baf674341.jpg,640,640,Foreign_particle,446,292,450,299
IMG_1599_JPG.rf.b884f80f096c24616d673f8baf674341.jpg,640,640,Foreign_particle,297,196,301,201
IMG_1599_JPG.rf.b884f80f096c24616d673f8baf674341.jpg,640,640,Foreign_particle,315,197,323,209
IMG_3988_JPEG.rf.1a2eeab2e51d48fcb19bf60a05d9ab0d.jpg,640,640,Saline-level,396,457,442,489
IMG_1806_JPG.rf.d10aa49e1774c42303c7fa8a87f8412e.jpg,640,640,Seal-width,445,304,502,348
IMG_1806_JPG.rf.d10aa49e1774c42303c7fa8a87f8412e.jpg,640,640,Seal-width,492,252,523,304
IMG_1903_JPG.rf.1bf5f056215b1bb8375b6c6bf267914b.jpg,640,640,Foreign_particle,430,192,434,196
IMG_1809_JPG.rf.3bd8b58a91311e458223dd92b0c68b68.jpg,640,640,Seal-width,449,292,524,345
IMG_1809_JPG.rf.3bd8b58a91311e458223dd92b0c68b68.jpg,640,640,Seal-width,507,345,540,409
photo_54_2024-10-16_11-36-37_jpg.rf.1c11269e27852620f5a8cc06dc1a24a0.jpg,640,640,Saline-level,429,183,561,353
IMG_2463_JPG.rf.42fe6bb609e090198d4380f2c3090373.jpg,640,640,Saline-level,270,372,391,453
IMG_1716_JPG.rf.0af32ca6850ad533256f9d11686212a5.jpg,640,640,Wrinkle,134,493,159,512
IMG_1716_JPG.rf.0af32ca6850ad533256f9d11686212a5.jpg,640,640,Leakage,447,347,544,492
IMG_1716_JPG.rf.0af32ca6850ad533256f9d11686212a5.jpg,640,640,Wrinkle,422,414,438,460
IMG_1716_JPG.rf.0af32ca6850ad533256f9d11686212a5.jpg,640,640,Wrinkle,464,501,481,526
IMG_1716_JPG.rf.0af32ca6850ad533256f9d11686212a5.jpg,640,640,Wrinkle,498,505,518,530
IMG_1716_JPG.rf.0af32ca6850ad533256f9d11686212a5.jpg,640,640,Wrinkle,553,410,574,439
IMG_2581_JPG.rf.28049fd2b3ff1bf6112ab6cf1baa27a5.jpg,640,640,Seal-width,319,284,381,324
IMG_2581_JPG.rf.28049fd2b3ff1bf6112ab6cf1baa27a5.jpg,640,640,Seal-width,295,214,328,284
IMG_3986_JPEG.rf.4fb984c5ebdfae70583884d355e1672c.jpg,640,640,Saline-level,158,479,204,514
IMG_3985_JPEG.rf.831df2bb4035e436093be7037939a1c1.jpg,640,640,Saline-level,431,115,473,148
IMG_2465_JPG.rf.638cf874e81040f6bf668cd1b34b882d.jpg,640,640,Saline-level,147,185,223,299
IMG_2465_JPG.rf.638cf874e81040f6bf668cd1b34b882d.jpg,640,640,Foreign_particle,175,185,194,198
IMG_3987_JPEG.rf.26b18adb9ae7514c8814fbcc4f47223d.jpg,640,640,Saline-level,200,119,240,149
IMG_1905_JPG.rf.6f183432618c2708c0f563ed13526e02.jpg,640,640,Foreign_particle,225,427,228,431
IMG_1908_JPG.rf.95984ca42d8d2b2100ac484093095011.jpg,640,640,Seal-width,460,347,496,500
IMG_1997_JPG.rf.8dae464a57abe756066eb9d9059a41d0.jpg,640,640,Wrinkle,185,426,206,470
IMG_3984_JPEG.rf.8d5292b934d23c074645e2f3e100e849.jpg,640,640,Saline-level,157,136,198,167
IMG_2923_JPG.rf.d1f703a1a04aa1489267c82f3d783e65.jpg,640,640,Seal-width,144,326,210,379
IMG_2923_JPG.rf.d1f703a1a04aa1489267c82f3d783e65.jpg,640,640,Seal-width,196,248,217,325
IMG_2460_JPG.rf.3678bdb04356657f2123858f35e9990a.jpg,640,640,Saline-level,407,287,504,434
IMG_3985_JPEG.rf.22457384c9c160e62b5c717e3008b9bd.jpg,640,640,Saline-level,168,115,210,148
IMG_2579_JPG.rf.49c70f150b998b082cedcda96a4e00ff.jpg,640,640,Seal-width,334,275,393,312
IMG_2579_JPG.rf.49c70f150b998b082cedcda96a4e00ff.jpg,640,640,Seal-width,314,231,342,276
IMG_2579_JPG.rf.49c70f150b998b082cedcda96a4e00ff.jpg,640,640,Foreign_particle,211,177,218,184
IMG_2692_JPG.rf.3dfe78fc34ee3072c61aa4f25cb1087f.jpg,640,640,Foreign_particle,449,283,455,291
IMG_1807_JPG.rf.2def80aa3bd7c7e2264f72de57034da9.jpg,640,640,Seal-width,446,310,502,352
IMG_1807_JPG.rf.2def80aa3bd7c7e2264f72de57034da9.jpg,640,640,Seal-width,492,247,526,309
IMG_1807_JPG.rf.2def80aa3bd7c7e2264f72de57034da9.jpg,640,640,Foreign_particle,122,275,129,284
photo_59_2024-10-16_11-36-37_jpg.rf.9dc04172db824f4a7fb8f9420af7f5e5.jpg,640,640,Saline-level,184,78,364,217
IMG_2922_JPG.rf.e58edb18c40486db4290c22ca29204b0.jpg,640,640,Seal-width,408,333,464,373
IMG_2922_JPG.rf.e58edb18c40486db4290c22ca29204b0.jpg,640,640,Seal-width,398,263,421,333
IMG_2921_JPG.rf.fa9e278b44e22da0524053b19cc4f0a3.jpg,640,640,Seal-width,169,276,231,333
IMG_2921_JPG.rf.fa9e278b44e22da0524053b19cc4f0a3.jpg,640,640,Seal-width,218,334,237,407
IMG_1715_JPG.rf.7d522a12231c2a2efd4ae489bbcae2ba.jpg,640,640,Wrinkle,413,52,433,73
IMG_1715_JPG.rf.7d522a12231c2a2efd4ae489bbcae2ba.jpg,640,640,Wrinkle,501,105,527,129
IMG_1715_JPG.rf.7d522a12231c2a2efd4ae489bbcae2ba.jpg,640,640,Wrinkle,498,143,525,161
IMG_1715_JPG.rf.7d522a12231c2a2efd4ae489bbcae2ba.jpg,640,640,Wrinkle,405,192,468,206
IMG_1715_JPG.rf.7d522a12231c2a2efd4ae489bbcae2ba.jpg,640,640,Leakage,341,81,489,179
IMG_1641_JPG.rf.a6594abcbc5a9ab49d0295f6b170c6f4.jpg,640,640,Saline-level,413,238,514,392
IMG_1808_JPG.rf.cfb135c5ba4551dfa4004ae05c6e97ed.jpg,640,640,Foreign_particle,136,263,144,274
IMG_1808_JPG.rf.cfb135c5ba4551dfa4004ae05c6e97ed.jpg,640,640,Seal-width,451,304,510,344
IMG_1808_JPG.rf.cfb135c5ba4551dfa4004ae05c6e97ed.jpg,640,640,Seal-width,499,249,536,303
IMG_2808_JPG.rf.b348bbb0a8bdf131bbbb6dbecb7f5c05.jpg,640,640,Leakage,293,165,383,228
IMG_1643_JPG.rf.458cd853c787c180070fc35ce7c819b4.jpg,640,640,Saline-level,449,191,546,346
IMG_1906_JPG.rf.4ceea58ac649222a7862558a5cbedce5.jpg,640,640,Foreign_particle,232,416,236,422
IMG_1720_JPG.rf.077d1a098ae51281672b7c0436838ce8.jpg,640,640,Foreign_particle,456,390,461,403
IMG_1720_JPG.rf.077d1a098ae51281672b7c0436838ce8.jpg,640,640,Wrinkle,173,504,188,529
IMG_1720_JPG.rf.077d1a098ae51281672b7c0436838ce8.jpg,640,640,Wrinkle,133,509,158,532
IMG_1720_JPG.rf.077d1a098ae51281672b7c0436838ce8.jpg,640,640,Wrinkle,82,419,99,442
IMG_1720_JPG.rf.077d1a098ae51281672b7c0436838ce8.jpg,640,640,Wrinkle,215,427,234,465
IMG_1720_JPG.rf.077d1a098ae51281672b7c0436838ce8.jpg,640,640,Leakage,109,350,206,495
IMG_2465_JPG.rf.33b575706a46f8b074e02f373a32e43c.jpg,640,640,Saline-level,417,341,493,455
IMG_2465_JPG.rf.33b575706a46f8b074e02f373a32e43c.jpg,640,640,Foreign_particle,446,442,465,455
photo_63_2024-10-16_11-36-37_jpg.rf.4054b0d6678b888215e61081cd10b5c6.jpg,640,640,Saline-level,265,430,431,551
IMG_2920_JPG.rf.f29f1adf618d3c02300e985bb2ddc8b7.jpg,640,640,Seal-width,440,297,515,360
IMG_2920_JPG.rf.f29f1adf618d3c02300e985bb2ddc8b7.jpg,640,640,Seal-width,433,361,454,454
111_8325_JPG.rf.36fc458100f050f009785914688feb7f.jpg,640,640,Saline-level,451,105,598,327
IMG_1910_JPG.rf.68bd139378e7aa4bfa19ef7baef66354.jpg,640,640,Seal-width,202,285,242,347
IMG_1910_JPG.rf.68bd139378e7aa4bfa19ef7baef66354.jpg,640,640,Seal-width,200,229,211,284
IMG_2000_JPG.rf.5dc5ee51306490216b544114efd8f6e3.jpg,640,640,Wrinkle,204,228,222,267
IMG_3984_JPEG.rf.ead71842424ef7f35cce0f3e4d8ab8ec.jpg,640,640,Saline-level,157,474,198,505
IMG_2814_JPG.rf.6c9a8f25a0ce64dce424960d52bbbff6.jpg,640,640,Leakage,128,464,242,539
IMG_1802_JPG.rf.b546c4d1d9fa4ae19db1dad720d3b790.jpg,640,640,Seal-width,428,301,489,340
IMG_1802_JPG.rf.b546c4d1d9fa4ae19db1dad720d3b790.jpg,640,640,Seal-width,476,340,514,400
IMG_1802_JPG.rf.b546c4d1d9fa4ae19db1dad720d3b790.jpg,640,640,Foreign_particle,88,372,94,380
IMG_3989_JPEG.rf.60d05d6157899120562627432ee81eae.jpg,640,640,Saline-level,188,149,232,182
IMG_2464_JPG.rf.d7a8223500fcdccc71a64e7370cd1008.jpg,640,640,Saline-level,402,342,477,452
IMG_2464_JPG.rf.d7a8223500fcdccc71a64e7370cd1008.jpg,640,640,Foreign_particle,430,440,450,452
IMG_2585_JPG.rf.a562c4376014e0e9367a73e24bb18eae.jpg,640,640,Seal-width,264,306,312,338
IMG_2585_JPG.rf.a562c4376014e0e9367a73e24bb18eae.jpg,640,640,Seal-width,306,338,331,384
IMG_2585_JPG.rf.a562c4376014e0e9367a73e24bb18eae.jpg,640,640,Foreign_particle,415,414,422,421
IMG_1815_JPG.rf.aa572b681272c9274d874efce0b5be25.jpg,640,640,Seal-width,284,312,363,375
IMG_1815_JPG.rf.aa572b681272c9274d874efce0b5be25.jpg,640,640,Seal-width,353,249,387,312
IMG_1815_JPG.rf.aa572b681272c9274d874efce0b5be25.jpg,640,640,Seal-width,491,291,552,359
IMG_2810_JPG.rf.3ed21bddfb3ad3608edc70f38e04a766.jpg,640,640,Leakage,243,439,349,512
IMG_2926_JPG.rf.95a23febd27f897aeadceaa29d02c01c.jpg,640,640,Seal-width,478,289,543,342
IMG_2926_JPG.rf.95a23febd27f897aeadceaa29d02c01c.jpg,640,640,Seal-width,467,344,496,461
IMG_1816_JPG.rf.0770f2b5931ff0246dd1b230ef64b5d5.jpg,640,640,Seal-width,303,329,380,390
IMG_1816_JPG.rf.0770f2b5931ff0246dd1b230ef64b5d5.jpg,640,640,Seal-width,370,258,409,329
photo_66_2024-10-16_11-36-37_jpg.rf.b72d6f5cac68e967326f53196aae2f4f.jpg,640,640,Saline-level,152,77,319,207
IMG_2578_JPG.rf.064d9d270236d72379c8fd6612b7b511.jpg,640,640,Seal-width,435,321,483,358
IMG_2578_JPG.rf.064d9d270236d72379c8fd6612b7b511.jpg,640,640,Seal-width,421,358,447,399
IMG_2578_JPG.rf.064d9d270236d72379c8fd6612b7b511.jpg,640,640,Foreign_particle,209,442,215,449
IMG_2815_JPG.rf.0e9867db2b015632fb7c7562d89b47e7.jpg,640,640,Leakage,97,79,228,167
IMG_2925_JPG.rf.f9668fffcaaebfbfa67a235aa8c2f7f1.jpg,640,640,Seal-width,104,268,178,324
IMG_2925_JPG.rf.f9668fffcaaebfbfa67a235aa8c2f7f1.jpg,640,640,Seal-width,167,325,192,425
IMG_2815_JPG.rf.adb978e8976c86034de194f8c2ae1751.jpg,640,640,Leakage,97,473,228,561
IMG_2817_JPG.rf.2910b9f181fc5437ac88cacfa458d387.jpg,640,640,Leakage,348,155,433,212
IMG_3991_JPEG.rf.9531268804350eb80133b494ee939fcf.jpg,640,640,Wrinkle,343,440,411,470
photo_64_2024-10-16_11-36-37_jpg.rf.d97770384cd6b6db01c4d1510f3fcf72.jpg,640,640,Saline-level,132,421,317,568
IMG_2698_JPG.rf.d1b5b4bf970dc4a2fc3de9d62e19ce8e.jpg,640,640,Wrinkle,454,210,472,243
IMG_2698_JPG.rf.d1b5b4bf970dc4a2fc3de9d62e19ce8e.jpg,640,640,Foreign_particle,478,301,484,308
IMG_2698_JPG.rf.d1b5b4bf970dc4a2fc3de9d62e19ce8e.jpg,640,640,Foreign_particle,282,260,288,266
IMG_2698_JPG.rf.d1b5b4bf970dc4a2fc3de9d62e19ce8e.jpg,640,640,Foreign_particle,332,228,336,238
IMG_2466_JPG.rf.adedf8da7667bee9dd7666368e32e560.jpg,640,640,Saline-level,186,430,307,511
IMG_2466_JPG.rf.adedf8da7667bee9dd7666368e32e560.jpg,640,640,Foreign_particle,187,463,199,484
IMG_3989_JPEG.rf.ad0f0a11df8cc7f55087dc8e301e7120.jpg,640,640,Saline-level,408,458,452,491
IMG_2699_JPG.rf.f46c16bdc76dc975d2150757322bdeef.jpg,640,640,Foreign_particle,158,322,164,334
IMG_2003_JPG.rf.496515c1fc76bccb269ac7bad12ae3bd.jpg,640,640,Wrinkle,425,431,449,480
IMG_1721_JPG.rf.6ecf4c6cc6e64d84cb6c91ff95bde95c.jpg,640,640,Leakage,107,275,202,417
IMG_1721_JPG.rf.6ecf4c6cc6e64d84cb6c91ff95bde95c.jpg,640,640,Wrinkle,169,431,183,452
IMG_1721_JPG.rf.6ecf4c6cc6e64d84cb6c91ff95bde95c.jpg,640,640,Wrinkle,132,432,149,457
IMG_1721_JPG.rf.6ecf4c6cc6e64d84cb6c91ff95bde95c.jpg,640,640,Wrinkle,212,341,228,383
IMG_1721_JPG.rf.6ecf4c6cc6e64d84cb6c91ff95bde95c.jpg,640,640,Wrinkle,79,344,96,366
IMG_1721_JPG.rf.6ecf4c6cc6e64d84cb6c91ff95bde95c.jpg,640,640,Wrinkle,489,418,513,439
IMG_2587_JPG.rf.adfcd704849e5ae56546f999fe0f0dc1.jpg,640,640,Seal-width,298,310,361,355
IMG_2587_JPG.rf.adfcd704849e5ae56546f999fe0f0dc1.jpg,640,640,Seal-width,282,269,301,310
IMG_3993_JPEG.rf.b6c3bead1bf33bf67471dd7d23382849.jpg,640,640,Wrinkle,408,179,478,217
IMG_3992_JPEG.rf.481fdcc341439eae0996d071da22cc86.jpg,640,640,Wrinkle,232,441,294,468
IMG_2470_JPG.rf.1e1a57c664c8971b9813e720200aedef.jpg,640,640,Saline-level,328,412,453,498
IMG_2470_JPG.rf.1e1a57c664c8971b9813e720200aedef.jpg,640,640,Foreign_particle,420,430,429,436
IMG_2470_JPG.rf.1e1a57c664c8971b9813e720200aedef.jpg,640,640,Foreign_particle,439,449,451,466
IMG_2471_JPG.rf.d374c3f261cfeaee57667803d04d0d2c.jpg,640,640,Saline-level,209,393,314,467
IMG_2471_JPG.rf.d374c3f261cfeaee57667803d04d0d2c.jpg,640,640,Foreign_particle,228,408,238,415
IMG_2471_JPG.rf.d374c3f261cfeaee57667803d04d0d2c.jpg,640,640,Foreign_particle,207,422,220,440
IMG_2472_JPG.rf.69f622d4c2cc2d8c14ebf9b26cfc1761.jpg,640,640,Saline-level,219,395,317,463
IMG_2472_JPG.rf.69f622d4c2cc2d8c14ebf9b26cfc1761.jpg,640,640,Foreign_particle,220,423,231,441
IMG_1819_JPG.rf.1b47bdf19bcd0060e09d8a5fef5fc94c.jpg,640,640,Seal-width,273,206,342,258
IMG_1819_JPG.rf.1b47bdf19bcd0060e09d8a5fef5fc94c.jpg,640,640,Seal-width,329,257,371,335
IMG_1812_JPG.rf.e5f8135073b95d2e8a04f1a281d93f2b.jpg,640,640,Seal-width,282,279,352,332
IMG_1812_JPG.rf.e5f8135073b95d2e8a04f1a281d93f2b.jpg,640,640,Seal-width,342,332,382,401
IMG_1822_JPG.rf.f70fe47610a5599317d3736c70a76ec0.jpg,640,640,Seal-width,276,191,341,246
IMG_1822_JPG.rf.f70fe47610a5599317d3736c70a76ec0.jpg,640,640,Seal-width,246,246,286,325
photo_66_2024-10-16_11-36-37_jpg.rf.78f1f076a07df7795e84a4828cb42931.jpg,640,640,Saline-level,322,77,489,207
IMG_2593_JPG.rf.a3af3d99473aa56774a4a44662388483.jpg,640,640,Seal-width,318,275,373,312
IMG_2593_JPG.rf.a3af3d99473aa56774a4a44662388483.jpg,640,640,Seal-width,298,312,321,368
photo_70_2024-10-16_11-36-37_jpg.rf.ddebb49c1ab480bf4629a58d11d23e68.jpg,640,640,Saline-level,418,231,545,399
IMG_2458_JPG.rf.4385cf575ab92b1cde512cdd8965a134.jpg,640,640,Saline-level,71,298,186,472
IMG_2475_JPG.rf.bfacdaeab6f7cd395f2de79030f6f1a5.jpg,640,640,Saline-level,330,188,420,250
IMG_2475_JPG.rf.bfacdaeab6f7cd395f2de79030f6f1a5.jpg,640,640,Foreign_particle,408,208,421,226
IMG_1713_JPG.rf.5e4d562e6b4cf80472639889cdc7a51b.jpg,640,640,Foreign_particle,410,281,415,285
IMG_1713_JPG.rf.5e4d562e6b4cf80472639889cdc7a51b.jpg,640,640,Leakage,314,458,508,589
IMG_1820_JPG.rf.44769640cb2a5f4b14bc0cbb0d067e5c.jpg,640,640,Seal-width,299,231,358,278
IMG_1820_JPG.rf.44769640cb2a5f4b14bc0cbb0d067e5c.jpg,640,640,Seal-width,273,279,305,356
IMG_4002_JPEG.rf.0756e98fd93f278f094eb53a62fe3b1a.jpg,640,640,Wrinkle,161,325,200,347
IMG_4002_JPEG.rf.0756e98fd93f278f094eb53a62fe3b1a.jpg,640,640,Wrinkle,265,383,294,412
IMG_3997_JPEG.rf.f22f85af347c17399dbb7f56a8ced92c.jpg,640,640,Wrinkle,218,182,286,220
IMG_1640_JPG.rf.51b2615022aae0e0ef6549d8973d828d.jpg,640,640,Saline-level,411,200,512,354
IMG_1640_JPG.rf.51b2615022aae0e0ef6549d8973d828d.jpg,640,640,Foreign_particle,422,259,425,267
IMG_1640_JPG.rf.51b2615022aae0e0ef6549d8973d828d.jpg,640,640,Foreign_particle,492,309,495,315
IMG_1640_JPG.rf.51b2615022aae0e0ef6549d8973d828d.jpg,640,640,Foreign_particle,331,319,339,328
IMG_1640_JPG.rf.51b2615022aae0e0ef6549d8973d828d.jpg,640,640,Foreign_particle,463,223,468,228
IMG_1640_JPG.rf.51b2615022aae0e0ef6549d8973d828d.jpg,640,640,Foreign_particle,502,286,506,296
IMG_2690_JPG.rf.25979d63bfdaf4967a4fd6070630eb20.jpg,640,640,Foreign_particle,462,354,470,364
IMG_1916_JPG.rf.4dd4834efc1c6e4510ce8846728b5263.jpg,640,640,Seal-width,182,305,225,348
IMG_1916_JPG.rf.4dd4834efc1c6e4510ce8846728b5263.jpg,640,640,Seal-width,176,237,190,304
IMG_2702_JPG.rf.cfcae701ecc5b7fd7de26d896f4df47b.jpg,640,640,Foreign_particle,470,248,480,263
photo_57_2024-10-16_11-36-37_jpg.rf.341b2b3cbe06c6c1cdcea3a7abdb06df.jpg,640,640,Saline-level,164,450,347,584
IMG_1723_JPG.rf.69cbc68de0dbf99fe176f46f3bbdd291.jpg,640,640,Wrinkle,179,195,195,218
IMG_1723_JPG.rf.69cbc68de0dbf99fe176f46f3bbdd291.jpg,640,640,Wrinkle,146,191,167,215
IMG_1723_JPG.rf.69cbc68de0dbf99fe176f46f3bbdd291.jpg,640,640,Wrinkle,220,251,238,300
IMG_1723_JPG.rf.69cbc68de0dbf99fe176f46f3bbdd291.jpg,640,640,Leakage,118,229,213,368
IMG_1723_JPG.rf.69cbc68de0dbf99fe176f46f3bbdd291.jpg,640,640,Wrinkle,92,280,108,299
IMG_2691_JPG.rf.9954bc98dbe3fd8db33634ac5f1c50b3.jpg,640,640,Foreign_particle,174,348,181,356
IMG_3981_JPEG.rf.033df45a1a3b2e030541128a2eeaab4d.jpg,640,640,Saline-level,375,494,414,525
IMG_3981_JPEG.rf.033df45a1a3b2e030541128a2eeaab4d.jpg,640,640,Foreign_particle,364,464,377,478
IMG_3981_JPEG.rf.033df45a1a3b2e030541128a2eeaab4d.jpg,640,640,Foreign_particle,347,490,356,501
IMG_3981_JPEG.rf.033df45a1a3b2e030541128a2eeaab4d.jpg,640,640,Foreign_particle,371,528,386,536
IMG_3981_JPEG.rf.033df45a1a3b2e030541128a2eeaab4d.jpg,640,640,Foreign_particle,414,516,418,520
IMG_2705_JPG.rf.d562b2019bc9a0f025c0a48588538226.jpg,640,640,Wrinkle,364,390,381,414
IMG_2705_JPG.rf.d562b2019bc9a0f025c0a48588538226.jpg,640,640,Wrinkle,320,459,335,482
IMG_2705_JPG.rf.d562b2019bc9a0f025c0a48588538226.jpg,640,640,Foreign_particle,487,376,498,390
IMG_2705_JPG.rf.d562b2019bc9a0f025c0a48588538226.jpg,640,640,Seal-width,125,305,181,387
IMG_2705_JPG.rf.d562b2019bc9a0f025c0a48588538226.jpg,640,640,Seal-width,128,395,169,451
IMG_3998_JPEG.rf.7330009bb316dc205bc771c39fcf3c1d.jpg,640,640,Wrinkle,257,352,298,373
IMG_2806_JPG.rf.700d0c75f6398ca4105aa131a8f5fcd1.jpg,640,640,Leakage,230,132,310,184
IMG_1910_JPG.rf.3d701d4859588f0644e852523ae73ff1.jpg,640,640,Seal-width,202,285,242,347
IMG_1910_JPG.rf.3d701d4859588f0644e852523ae73ff1.jpg,640,640,Seal-width,200,229,211,284
IMG_2459_JPG.rf.c47892354d6eac324ca8748b0d5105e0.jpg,640,640,Saline-level,90,170,204,343
IMG_2918_JPG.rf.d3e15087164325f0bfd49d52cd24badf.jpg,640,640,Seal-width,462,324,520,386
IMG_2918_JPG.rf.d3e15087164325f0bfd49d52cd24badf.jpg,640,640,Seal-width,449,249,474,323
photo_55_2024-10-16_11-36-37_jpg.rf.c18d1e494b8e88f4680057539dce2556.jpg,640,640,Saline-level,266,101,427,226
IMG_2576_JPG.rf.e1083f0cd2748a2d60c3d6e8e36fc7c7.jpg,640,640,Seal-width,310,317,366,358
IMG_2576_JPG.rf.e1083f0cd2748a2d60c3d6e8e36fc7c7.jpg,640,640,Seal-width,289,359,315,418
IMG_2576_JPG.rf.e1083f0cd2748a2d60c3d6e8e36fc7c7.jpg,640,640,Foreign_particle,182,447,190,454
IMG_1719_JPG.rf.1488a96443ab92a601ba8f9aacc05547.jpg,640,640,Wrinkle,542,414,562,434
IMG_1719_JPG.rf.1488a96443ab92a601ba8f9aacc05547.jpg,640,640,Wrinkle,453,501,467,524
IMG_1719_JPG.rf.1488a96443ab92a601ba8f9aacc05547.jpg,640,640,Leakage,436,346,532,489
